scorer,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000
167,1124.910352,506.3075778,0.196679279,1105.14458,506.7224027,0.995354176,1096.994646,523.4440621,0.196909502,1086.400162,548.8958666,0.969025433,1071.189044,544.8226175,0.012484502,1096.671094,496.4436255,0.981769741,1081.068316,501.0571136,0.988272965,1091.242145,513.170506,0.863916337,1069.468267,526.9591808,0.931483209,1076.934471,547.2989117,0.047197837,1047.746531,514.9786534,0.999890924,1023.81199,518.2651966,0.999745429
168,1128.995814,505.9533658,0.074981593,1111.125814,506.8455698,0.914787233,1104.15518,524.2596289,0.084356673,1095.027197,547.2450266,0.349666774,1084.973593,543.8534307,0.004881184,1102.706705,496.3219011,0.797721982,1089.935462,503.1128671,0.978089511,1101.733443,514.7219744,0.760396957,1084.175648,531.333025,0.846632302,1087.884049,547.09622,0.022137394,1054.315772,516.9001387,0.999966979,1028.273434,518.4498663,0.999961734
169,1137.53348,507.1502213,0.037031315,1118.487892,508.3375369,0.969115019,1110.479173,523.8569918,0.096259572,1102.547076,543.9724259,0.697890401,1100.35826,538.8979841,0.002229616,1109.715866,497.9975564,0.981862128,1095.647055,503.6912439,0.989851475,1104.929421,516.0795946,0.765499055,1089.617853,532.5229499,0.967252076,1093.475777,544.8678384,0.018167146,1061.551747,519.0795262,0.999987483,1035.116061,518.7768724,0.99996841
170,1139.017676,507.5970149,0.039917603,1122.292321,509.0064025,0.850278616,1116.171538,529.2813346,0.028110856,1116.265025,542.3246453,0.362930596,1102.763326,539.9384109,0.002200604,1116.648744,498.3224466,0.97154063,1103.82092,504.4930773,0.997552454,1115.579405,515.9680071,0.681440473,1102.170446,534.6292946,0.903893769,1105.36979,544.0885451,0.027990429,1068.121172,520.7355433,0.999984145,1041.006439,519.7879343,0.999977112
171,1142.683123,507.3109631,0.022630107,1125.951742,509.2007805,0.889340103,1121.710526,528.8556137,0.047697861,1116.345599,542.9887829,0.41267845,1113.713691,540.102948,0.002267348,1121.123262,500.1149076,0.905588031,1109.336448,505.4202874,0.994683206,1119.187017,520.1104002,0.680296898,1109.406566,538.3066571,0.837421417,1108.11509,544.2509027,0.02147595,1074.532017,520.8393123,0.999990225,1047.307964,519.1104772,0.999974847
172,1152.79303,508.0344692,0.094280183,1132.571643,508.319015,0.846223772,1127.782581,529.8148112,0.19039996,1132.961859,542.5871251,0.207342982,1118.339986,538.3808249,0.018941814,1128.658269,499.43622,0.957063079,1116.129411,506.0541518,0.999393463,1124.193964,519.9714892,0.782753944,1116.728361,535.3526061,0.868601799,1121.805744,542.787708,0.022238852,1081.223812,522.7498192,0.999958277,1055.554495,519.2651377,0.999868631
173,1158.689757,506.6111182,0.089662068,1139.473107,511.2031541,0.931497574,1134.750566,531.2440532,0.448158443,1134.870953,543.324944,0.029625406,1134.798526,539.1169912,0.003295467,1133.324171,500.2614368,0.911780834,1120.039128,507.8787617,0.995388746,1130.787985,521.2483993,0.949962318,1121.27258,538.5327574,0.993398786,1124.404138,542.9548831,0.348299772,1087.931815,521.149982,0.999975801,1061.576776,519.8760412,0.999969006
174,1166.018632,507.0202491,0.417110562,1143.756699,511.6752701,0.97356683,1139.022222,531.2056638,0.907586932,1151.204035,545.5031562,0.134602249,1150.344785,540.2151689,0.004878218,1137.971153,502.0998933,0.93851161,1126.139364,509.9031326,0.989082098,1132.440609,525.5947231,0.954636335,1125.240196,540.8338041,0.992504835,1135.733947,547.8661429,0.035058726,1094.078391,521.7948964,0.999982715,1068.432211,519.1494675,0.999769032
175,1169.680176,506.9353683,0.79125005,1150.932043,512.865787,0.990965962,1145.381175,531.0934121,0.925595462,1141.473922,551.9276538,0.058661647,1154.320153,545.7567103,0.000889968,1145.286387,504.1771576,0.914599895,1131.763215,512.659898,0.99855274,1138.58719,526.6415243,0.964394927,1133.366862,541.3786135,0.985700071,1138.255811,549.7199287,0.002581072,1100.787378,521.6949093,0.999962449,1074.34217,520.3923512,0.999673486
176,1175.513618,508.3974259,0.911955774,1155.67691,513.7638838,0.998808503,1148.968542,532.8244111,0.922374129,1156.26373,548.6680539,0.328742176,1161.583487,544.7615705,0.099680677,1151.174657,506.9913596,0.965595961,1136.917262,514.9323932,0.997361958,1145.276424,526.8162348,0.905191779,1136.409544,544.7023778,0.954328418,1143.21249,555.0003793,0.001131974,1107.556622,521.2483625,0.999985456,1082.39912,521.1797233,0.99966383
177,1183.977228,507.8375652,0.974195361,1162.685414,513.5036249,0.999689579,1157.811038,533.8681371,0.966809332,1163.203698,549.4130749,0.396247387,1168.973697,546.3489038,0.029947465,1155.730214,506.5759956,0.999545276,1141.562575,515.5696828,0.999961734,1148.982486,528.6642981,0.992458999,1136.651812,543.9408998,0.942929447,1142.555043,556.7554971,0.001821298,1113.783235,521.0051446,0.999982953,1088.146799,521.12201,0.999526501
178,1189.568003,508.6867295,0.972876847,1170.133961,515.4398259,0.999727309,1161.686213,534.5132875,0.994418859,1169.606353,554.8267685,0.650117338,1171.324303,552.8578374,0.089725956,1162.18107,507.6209915,0.999661565,1147.302852,517.7181371,0.999979258,1154.3869,529.1088672,0.96630013,1137.295722,543.3341663,0.891874909,1157.069246,549.0920916,0.002485528,1118.429148,521.8345542,0.999910474,1093.183272,520.0363822,0.999835014
179,1196.623926,510.034168,0.925865889,1176.357171,516.4494629,0.999530673,1170.557197,535.0269697,0.977280021,1171.400111,559.0294302,0.860703826,1168.94355,557.921141,0.001470317,1167.744321,509.2909323,0.998791754,1151.755306,519.8726833,0.999953508,1158.895045,532.8591232,0.931550026,1140.277412,544.9827168,0.986976087,1140.344051,559.7817717,0.09753307,1122.638067,523.7989536,0.999973059,1099.047366,521.8880904,0.999751151
180,1200.669155,509.8900943,0.964105666,1182.497484,517.0894049,0.999655008,1179.050607,537.1571984,0.94138962,1180.160022,550.1204598,0.010676901,1189.561369,545.4824967,0.006850795,1172.328761,510.322536,0.99973613,1155.463065,519.8823054,0.999988794,1162.651709,533.9302816,0.984018803,1143.044373,545.2052336,0.992622852,1146.127928,560.3949666,0.330788374,1129.193284,525.3765303,0.999927759,1105.729511,523.1760917,0.999981523
181,1209.096468,511.2408879,0.902105987,1190.171572,518.9737678,0.999777138,1186.288923,537.5370169,0.953198135,1198.888621,542.8630538,0.028005961,1194.352966,545.7305851,0.023123119,1178.609928,512.3575852,0.999852896,1161.548201,521.336689,0.999880075,1167.064836,533.6380017,0.917431653,1146.626981,547.0088432,0.973029971,1149.369557,560.7375262,0.420599341,1132.624998,525.5580871,0.999964118,1110.799855,524.1179496,0.999991894
182,1213.729218,512.4833469,0.975178123,1195.919105,518.0191085,0.999832153,1192.817327,537.4636698,0.97617209,1203.59185,543.406023,0.043663774,1202.139196,545.3691285,0.145151719,1182.591097,512.3030231,0.99989903,1166.010093,521.6116157,0.999974012,1171.185354,535.5436528,0.989308834,1149.570081,548.2855672,0.972890794,1153.820387,561.0193405,0.016085289,1137.857869,527.0992765,0.999969721,1118.615734,525.4933953,0.999908209
183,1216.904408,512.2606468,0.729034543,1202.144878,518.9096615,0.999931216,1199.57726,536.6179726,0.950342,1211.201176,542.2580645,0.058405519,1208.077841,544.8212759,0.105875403,1188.49303,512.6250794,0.999977231,1170.20403,520.3319569,0.999971032,1174.308359,539.2280226,0.984638512,1154.890004,547.6837253,0.423391879,1156.903066,560.3002954,0.023518536,1145.349614,525.9083707,0.99939239,1125.145916,526.9208078,0.999983668
184,1223.606982,512.8500471,0.786935985,1206.991404,519.965445,0.999971628,1206.718442,537.6974354,0.998664975,1218.535887,544.8887048,0.603066087,1218.751743,546.0555027,0.901323974,1192.373825,514.5433425,0.999990463,1176.242394,520.7970462,0.999990463,1180.377176,536.5126009,0.994187355,1159.049846,540.94713,0.229445592,1166.803111,557.5750928,0.008084119,1150.835249,524.4245477,0.999827325,1131.340377,528.210593,0.999937773
185,1229.352319,513.3195813,0.972858965,1212.447292,518.5695114,0.999961495,1214.600801,539.0067266,0.999341428,1221.581077,545.4065597,0.515246391,1220.335363,546.0019674,0.537498415,1198.998283,514.3553058,0.999943733,1182.607396,520.2596588,0.999985218,1185.943106,535.5822468,0.968557417,1162.669186,544.2743826,0.107905507,1166.29354,556.9626952,0.056138892,1157.060709,525.1829323,0.999780238,1137.706506,529.0815971,0.999667406
186,1233.120368,513.3349125,0.55169934,1217.887287,519.3053038,0.999952912,1221.487856,539.9734233,0.998576999,1233.010367,547.8399185,0.530519307,1233.546886,547.7605237,0.11572703,1203.810926,513.1235156,0.999979615,1186.214514,519.1659343,0.999996066,1189.503894,536.9501233,0.976860166,1166.852662,540.0695564,0.679579198,1164.479733,556.0857899,0.65313679,1161.136384,525.4910687,0.997218966,1145.690102,531.1456078,0.99208051
187,1239.828253,514.5556767,0.404264718,1222.402083,520.7180409,0.999857545,1226.023943,540.6741643,0.998099625,1234.311454,548.6466388,0.763772905,1234.496878,548.0567185,0.284352928,1208.411926,514.2376705,0.999935389,1191.354974,519.2392154,0.999995351,1199.127079,533.0537993,0.696055532,1171.855624,536.3622007,0.050823547,1159.805711,547.5057017,0.131847501,1166.921734,527.7529509,0.998527765,1152.818293,529.0303416,0.97627455
188,1246.353401,515.9420018,0.473647505,1229.346807,518.7869983,0.999891996,1233.862677,541.2807454,0.99993062,1241.026076,553.0225275,0.830792248,1233.871056,548.4780909,0.16206935,1214.503904,513.7295694,0.999915719,1195.967874,519.4732218,0.999996424,1200.908412,535.3150606,0.948772728,1179.945597,536.7583666,0.419317931,1168.535606,548.223997,0.108314045,1171.54053,527.8395638,0.999408484,1158.041825,527.3222432,0.852356672
189,1247.383656,517.4738146,0.568831861,1233.024929,520.3938224,0.999931812,1237.217052,542.336942,0.999952078,1248.688308,555.253089,0.982473016,1249.255411,553.4425473,0.455536097,1217.95578,515.0577534,0.999988556,1198.616292,519.4300907,0.999987245,1201.095982,535.2681632,0.987415135,1182.814069,533.7980597,0.70183748,1174.372974,542.0565703,0.139675677,1177.968661,527.7932827,0.998488545,1165.630984,527.0942297,0.26285544
190,1250.520396,518.3642437,0.638989091,1235.632162,521.0426252,0.999976397,1242.358206,543.303952,0.999373376,1251.102308,557.2331275,0.915230751,1251.130904,555.5644385,0.014065247,1221.814231,515.6338487,0.999976754,1203.385953,517.5201169,0.999994993,1204.743403,533.9863293,0.999148488,1188.278432,533.5555749,0.994871497,1183.586699,542.8728745,0.576301098,1183.049179,524.8455014,0.997731388,1172.53848,524.1563119,0.07388328
191,1256.382461,520.1337404,0.181186885,1239.393388,522.1291602,0.999427557,1246.625739,543.4852064,0.999582469,1254.617659,559.2452521,0.975413978,1256.762945,558.6835432,0.00248934,1227.532883,515.4399157,0.999471247,1207.438555,517.19987,0.99993813,1208.931393,533.7949072,0.992878139,1190.431598,532.4532144,0.980762184,1189.000186,540.6146257,0.68254298,1188.305681,524.0994035,0.99553901,1180.2167,526.1864314,0.182556331
192,1262.183781,521.7746081,0.537957788,1243.363836,523.6391937,0.999571741,1245.919961,545.2630074,0.999042571,1255.100544,560.8256736,0.410635144,1256.912431,559.1206295,0.000989645,1231.055426,516.07502,0.995882988,1214.448825,518.0768352,0.999646306,1213.604028,532.8684213,0.996819973,1195.730549,531.1552106,0.818498194,1196.030286,536.7169576,0.035239846,1196.229309,524.1587251,0.999483466,1184.385385,524.5724256,0.719872355
193,1263.677969,522.1574938,0.739299417,1245.002877,523.0865709,0.999544203,1250.07726,543.5770109,0.998655677,1259.383286,557.2372774,0.122017652,1258.919953,556.6111997,0.017037857,1234.601159,516.6870219,0.993865311,1220.511188,517.240463,0.999600112,1218.906083,531.7412892,0.997869611,1202.6898,530.2458181,0.598975062,1205.805734,535.8982534,0.00241412,1201.489512,521.7007527,0.9998703,1187.572761,525.8437068,0.990013599
194,1268.313372,521.2550962,0.33837831,1249.079468,523.0916609,0.99841392,1253.657509,543.4024224,0.99853611,1263.047571,556.2890758,0.56982398,1265.790679,554.7642584,0.024623558,1239.956647,515.5417659,0.932841718,1225.927223,517.2324673,0.997443318,1225.945049,533.0383043,0.994310737,1208.020541,531.1388347,0.235615999,1203.394321,535.2786911,0.010805404,1206.979367,521.3569279,0.999471962,1193.060548,523.732604,0.959508538
195,1270.666903,522.6873473,0.565019429,1252.314324,523.4617067,0.992963731,1256.310232,543.7829058,0.997615457,1266.206025,557.3171012,0.958233535,1267.946526,556.4657288,0.056592718,1243.188343,516.0394757,0.81630969,1230.415142,519.7741132,0.995444179,1230.99562,533.4252721,0.992204189,1213.898198,529.1951241,0.043076321,1211.184743,534.8701878,0.002153276,1210.584183,524.7197232,0.999017477,1196.054451,522.8171662,0.266519845
196,1276.371979,524.1195663,0.476768255,1257.140893,523.7760621,0.994327724,1259.103761,545.3584466,0.99696368,1267.774891,559.7747245,0.959437847,1274.186126,559.285547,0.003944071,1249.907301,517.1241958,0.866387427,1236.181065,518.544585,0.998564661,1237.087083,533.4419057,0.928446591,1225.359132,530.2844,0.039229807,1219.848581,534.7338097,0.003434159,1216.186832,525.4724588,0.999623895,1202.676782,523.523087,0.025238225
197,1280.179464,523.4383612,0.171859428,1263.106266,525.2662494,0.976930022,1266.8615,544.0877113,0.995298922,1268.627619,561.8015749,0.954102993,1278.592281,560.8419156,0.000786783,1255.681365,517.6178977,0.853049219,1242.132341,518.4542222,0.997103512,1244.002625,533.5328397,0.925467968,1229.60899,528.6873116,0.035339363,1225.859265,537.0004807,0.015479008,1222.396891,525.7859633,0.999138832,1218.003933,527.1583862,0.013021661
198,1283.912686,524.9791713,0.110528588,1267.37175,525.3009785,0.994185627,1266.481952,546.3627324,0.993135214,1268.208501,562.6253607,0.96912843,1278.793265,563.2928274,0.000441926,1260.110949,516.9846569,0.937237144,1249.881671,521.345176,0.994042218,1252.6738,535.4378932,0.556471229,1232.353248,528.3421044,0.007228184,1228.775649,536.6430225,0.004751467,1227.319261,526.5401878,0.999489784,1221.440633,527.1746626,0.055639919
199,1287.105605,525.5861742,0.108472042,1272.082671,527.0005245,0.989753485,1269.31109,547.5052868,0.983116865,1273.898393,564.4058278,0.970552981,1241.420881,544.3070214,0.000232684,1266.228513,518.1227927,0.955826223,1254.545235,521.0731647,0.999659538,1260.851038,535.2202363,0.322796881,1242.964394,535.0709305,0.004198106,1234.008098,541.9136235,0.02749351,1229.834691,527.102386,0.999720275,1223.480815,528.6136031,0.017575318
200,1293.381356,525.747353,0.004585831,1277.273856,524.0306846,0.965770483,1273.986937,547.0492094,0.917636693,1275.605481,563.4866558,0.938252926,1252.505272,550.0635505,0.00031535,1269.97333,517.3094304,0.914929986,1258.947316,519.7030067,0.999551713,1263.531425,535.5714858,0.740519941,1245.673788,532.6834538,0.015931372,1238.393518,541.8179266,0.042040605,1235.735049,527.705832,0.99997437,1228.199692,525.0575985,0.014599602
201,1295.748412,524.6625488,0.003094188,1280.330877,525.7756596,0.834577143,1277.553983,548.0043989,0.917585135,1277.128142,563.6537977,0.511430621,1259.000551,551.8127451,0.002525464,1276.067484,516.8012303,0.846919417,1263.544961,520.6538439,0.998358071,1269.290033,536.9054947,0.639367104,1256.331493,538.3124192,0.003674385,1255.590187,552.5753117,0.038053963,1238.491323,528.42243,0.999971151,1230.456536,528.2008595,0.00702445
202,1295.417503,524.5560424,0.00606295,1285.001366,527.6658311,0.512461424,1279.211066,546.7476832,0.886424959,1278.475662,559.9869218,0.339476824,1261.079527,546.8882563,0.029999183,1280.650496,518.8590927,0.552846611,1268.712459,522.3937299,0.998211026,1271.521489,538.0852141,0.64537704,1259.944756,537.6448338,0.032833703,1256.635331,549.1018777,0.041932803,1240.098671,529.5275378,0.999931216,1231.733836,528.1216669,0.299488395
203,1294.086577,524.5684319,0.008927389,1286.603751,525.7686538,0.28575775,1284.048766,545.3207395,0.179602593,1277.936682,560.5519309,0.235369056,1269.667639,554.3682282,0.020105675,1282.789654,518.7379951,0.56873244,1274.567915,523.2117774,0.991088033,1280.96475,535.6309085,0.313951224,1267.419054,538.2250572,0.025524197,1263.552462,552.7139659,0.060692877,1246.832621,529.1020064,0.999921203,1236.652797,528.5898991,0.290607959
204,1293.709459,524.1123623,0.011805542,1289.20501,526.5643606,0.065674759,1290.932976,544.8520262,0.050241251,1284.04961,559.8504839,0.024393914,1271.499744,554.3976558,0.001187098,1289.171468,522.7082149,0.221407652,1277.558465,524.1680444,0.983976007,1284.817596,536.6744466,0.075015523,1275.292334,537.4642129,0.16268073,1272.731709,557.7383676,0.094555095,1251.365116,530.3114767,0.999917746,1240.247567,528.3655252,0.248712182
205,1291.190673,525.1868684,0.001584497,1296.04214,529.0869234,0.000929032,1291.394394,542.5022807,0.021725966,1285.318075,559.7959962,0.138163865,1277.739328,555.3596008,0.001199392,1293.159588,522.3170992,0.010885085,1287.012465,526.8251114,0.629897475,1285.900068,540.8093176,0.040546063,1278.032785,536.207371,0.220482945,1275.001165,557.2652333,0.092343174,1258.047637,530.9229294,0.999789178,1245.436121,527.6160083,0.447713971
206,1306.20882,526.0866306,0.016201528,1299.089799,528.6024921,0.043401331,1293.538943,544.9113717,0.031724218,1290.719996,554.8651643,0.075960435,1285.315729,552.5437121,0.014388867,1292.71376,518.3627076,0.319449544,1288.030986,527.8411539,0.848127246,1291.064671,537.9426734,0.26386407,1284.798662,537.6287229,0.029965403,1281.230032,554.9425049,0.274852991,1263.078382,531.038058,0.996038198,1251.705483,528.5635695,0.092948906
207,1305.349505,526.796746,0.017934386,1299.368836,528.7233562,0.065868743,1294.578339,545.7213573,0.034410823,1297.235429,555.543607,0.186024606,1288.41612,553.7467525,0.004053239,1297.72558,523.2682272,0.072593734,1293.890362,529.5667331,0.740261197,1295.240356,541.0306396,0.765180647,1290.748589,537.3227835,0.074073501,1285.666195,555.7465061,0.146878868,1267.768757,531.6732476,0.998729408,1254.882666,528.8636792,0.143469334
208,1305.367901,526.7952476,0.02592406,1300.061608,528.6029649,0.02785917,1292.932207,548.1736321,0.144712076,1296.422357,554.0507648,0.015942229,1291.812874,555.2291688,0.023126559,1294.702776,519.5095937,0.047971144,1298.184928,530.2957144,0.546910763,1301.935246,542.8782129,0.314894378,1294.407762,539.2373559,0.037022781,1288.148471,557.0632112,0.035826493,1272.554052,531.3090203,0.998228014,1262.767313,527.5364819,0.922473848
209,1309.842514,526.5521035,0.010600514,1307.158764,529.2022376,0.019879604,1298.547418,549.8541903,0.029997464,1299.933984,555.5750398,0.009100921,1291.831333,555.0773764,0.006376205,1306.889196,521.9173582,0.328155756,1301.451402,529.2707644,0.744678438,1302.89227,542.1520224,0.409389794,1299.109907,542.125411,0.015812373,1295.492269,555.8335619,0.015432417,1278.115702,533.0591646,0.994327843,1268.091521,530.7943518,0.112286717
210,1319.188113,527.1418331,0.012728716,1311.355506,530.1131545,0.125758499,1305.916505,547.1800519,0.17076005,1303.475398,556.3883449,0.079068139,1295.37114,553.6798725,0.001477445,1307.658197,522.3647443,0.457563877,1304.566231,530.2104793,0.821069777,1309.616947,542.7335949,0.924797595,1303.074608,542.2618277,0.041468538,1300.084958,550.838264,0.001603425,1282.510481,534.6205313,0.999528885,1271.329748,530.5143322,0.314366013
211,1321.809424,528.3844075,0.038164295,1313.423518,530.5893793,0.148594186,1309.397012,546.5492916,0.188064545,1312.821712,555.3055254,0.031899378,1305.3994,552.9178548,0.010468127,1310.205288,523.3409544,0.064850241,1310.986762,530.434297,0.874487936,1311.840423,542.5495267,0.945629656,1308.063677,543.6295805,0.096974209,1303.193222,554.015168,0.112722874,1288.118783,533.7314539,0.999091983,1277.822622,529.871274,0.797956228
212,1324.685849,528.0362446,0.049898278,1316.275457,530.8055892,0.399040729,1315.985723,547.3992779,0.690040767,1317.576128,554.4262749,0.018272351,1316.24464,554.0270413,0.010997207,1315.079986,524.388399,0.089283839,1311.489698,532.1179149,0.980768025,1313.299065,542.1732762,0.955286205,1309.63043,545.312217,0.082082912,1308.660189,555.8286244,0.711030543,1291.016755,534.1248972,0.999744952,1281.409836,529.3775628,0.547272563
213,1326.89602,529.0426435,0.057735063,1318.314513,530.7045891,0.428197742,1318.962478,547.4816582,0.821643353,1320.979939,555.2778341,0.018013595,1318.810734,554.1790495,0.007107154,1316.17813,524.6294475,0.446419686,1313.913534,532.7516249,0.949216306,1317.93275,541.7436193,0.805573821,1311.749027,547.1479204,0.248066306,1310.127664,556.4484887,0.468054414,1294.894409,532.6889173,0.998743713,1284.201486,529.0304937,0.753267527
214,1333.776429,529.2892828,0.005466246,1324.111983,530.6588249,0.853242397,1322.54554,547.2956365,0.981972396,1321.113926,560.0606415,0.031166695,1319.326693,559.4732571,0.003867456,1321.174518,523.9249448,0.77254194,1315.990652,531.3496534,0.99215275,1319.234991,542.0087759,0.797843933,1313.043134,546.7498465,0.496699095,1313.252628,560.2812645,0.373538494,1297.724957,531.2435549,0.999424815,1287.165182,525.9853258,0.709910631
215,1340.624042,529.1888359,0.009102401,1327.930494,531.5971693,0.944034994,1327.036441,548.0773721,0.98867327,1328.614251,560.0531323,0.189006478,1339.075586,559.1079578,0.026048953,1324.835966,524.4901427,0.936796904,1317.449478,532.3689632,0.998964787,1322.802439,543.0788667,0.981197417,1310.873379,547.1774788,0.754991114,1314.045407,559.0415158,0.352546066,1300.903298,532.4836692,0.999049723,1292.306886,526.0719171,0.835763812
216,1343.282453,530.0151749,0.002936565,1332.127885,533.3177761,0.958789349,1332.533817,550.287565,0.977444232,1334.601612,560.0565422,0.064004555,1325.778695,558.9759927,0.059480742,1328.377555,527.3988676,0.976875186,1319.741041,533.678257,0.994022429,1325.726318,544.7650504,0.975075543,1313.506238,547.947238,0.92072767,1314.514521,558.7427545,0.646541119,1303.679677,533.0615036,0.995198309,1294.402585,524.3669199,0.962798834
217,1343.315213,530.4512601,0.004700835,1332.788351,534.3412235,0.902934968,1334.684659,554.2977384,0.987606823,1335.963276,561.9888599,0.036763866,1326.186467,562.277709,0.211198106,1329.617089,528.8861971,0.99015826,1323.279477,536.4794977,0.959456205,1327.246842,547.5026637,0.900017917,1313.920671,550.2606349,0.808808565,1315.256781,560.2329879,0.331623703,1306.562377,533.4892825,0.995048463,1297.569279,522.9420619,0.987979949
218,1342.827123,531.1617238,0.001533729,1336.375833,535.299274,0.692281544,1335.541363,554.7301716,0.79172945,1336.537549,562.8938429,0.005857598,1323.819304,563.5148762,0.061877787,1331.315205,529.4060392,0.99568367,1325.841939,537.4229431,0.985784352,1330.488289,547.828315,0.343238533,1315.18291,553.1583507,0.651828945,1315.970248,561.2568631,0.076110467,1309.849156,534.0822206,0.988154531,1300.066578,522.830966,0.986837566
219,1307.866577,527.116513,0.004101254,1341.91763,536.3096292,0.436650991,1335.754905,555.4418964,0.802304566,1324.189609,560.122982,0.046023283,1324.475259,563.6518846,0.081819542,1333.700189,530.0276562,0.999076486,1328.232673,537.4467032,0.764016867,1333.62702,548.8479629,0.073801383,1317.348859,553.6469698,0.222598821,1316.348848,560.4142075,0.022685358,1314.25351,534.8236978,0.825519681,1303.928149,522.0829179,0.991499245
220,1344.133314,534.8509293,0.001518914,1345.689093,537.2357156,0.755466163,1341.20877,556.1045536,0.516835451,1322.519349,560.4583724,0.041646525,1313.416025,562.3369128,0.002827095,1338.595681,530.9721733,0.999683261,1330.459764,537.3709726,0.925094187,1337.197916,548.638534,0.829850018,1317.959189,550.1289468,0.258257598,1316.286505,560.427587,0.011488426,1317.35007,534.9689546,0.988473475,1304.964591,522.1798284,0.998318851
221,1345.329389,534.214375,0.00047573,1348.021364,534.7433124,0.921927571,1346.465913,555.0749289,0.772648454,1320.75801,561.2909567,0.317049801,1311.769735,563.2974782,0.084664702,1341.787108,529.9715931,0.999168038,1335.945556,537.2440908,0.958344162,1341.622012,548.5720797,0.98068732,1322.357382,550.5290751,0.105563812,1311.357571,562.5250875,0.083770923,1320.498641,533.2613229,0.996869028,1306.473536,522.696244,0.999381185
222,1363.658583,531.6110569,0.001476225,1350.543769,536.2879853,0.96510756,1349.999172,553.474618,0.954574108,1352.333772,560.5661969,0.007974517,1355.895424,561.8717237,0.003848844,1344.173656,529.4361191,0.996952295,1339.981444,537.7066169,0.997614384,1343.737965,548.6607727,0.985586107,1324.842659,550.0707808,0.519021511,1317.997701,560.8591435,0.02689703,1323.307923,533.4344219,0.997894943,1308.727106,523.3591208,0.999445975
223,1364.933644,532.3925345,0.001389139,1352.997205,535.629508,0.936549664,1351.450417,552.6171336,0.827245176,1353.871423,564.8613882,0.001322581,1354.730992,566.4743476,0.006422058,1346.889381,528.4162698,0.9934448,1343.501714,536.6521165,0.994532228,1346.484663,549.5989456,0.784144878,1327.198614,548.9927867,0.49775824,1328.887611,560.3634224,0.020264577,1326.1747,532.2786156,0.996675611,1312.274179,523.2348759,0.998247623
224,1367.667844,532.7672136,0.005349403,1358.234264,535.1399117,0.970774472,1354.195739,549.7615677,0.277929246,1359.913127,560.704968,0.001358182,1326.980354,561.2262588,0.004882041,1350.093781,529.0041149,0.975139439,1346.355867,535.4215117,0.989275813,1349.287993,547.3587989,0.754231513,1333.278048,545.2134199,0.937271714,1329.524682,559.2712185,0.731958807,1329.660959,532.5229052,0.999496937,1313.311673,524.1811842,0.990727901
225,1372.853198,531.4229208,0.011225661,1361.142516,534.6946731,0.975197256,1361.182228,550.0194583,0.751855969,1365.183741,556.4966373,0.002277672,1356.529113,559.7457528,0.016165813,1357.048817,529.6590407,0.988406837,1349.263171,535.6383915,0.998271942,1350.392793,546.7333819,0.911462247,1339.01634,546.3703711,0.925419927,1332.337199,557.9915514,0.60567385,1332.332068,534.1232417,0.999500394,1317.058845,525.7289243,0.455776811
